Settlement,Main_Dmg,X,Y
Chichaoua,Damage,-8.79718,31.56693
Chichaoua,Possible damage,-8.79744,31.56683
Chichaoua,Possible damage,-8.79805,31.56768
Chichaoua,Possible damage,-8.79818,31.56768
Chichaoua,Possible damage,-8.80236,31.56427
Chichaoua,Possible damage,-8.80258,31.56475
Chichaoua,Possible damage,-8.79984,31.56559
Chichaoua,Possible damage,-8.7975,31.56549
Chichaoua,Possible damage,-8.79757,31.56565
Chichaoua,Possible damage,-8.79728,31.56456
Chichaoua,Possible damage,-8.79671,31.56524
Chichaoua,Possible damage,-8.79584,31.56371
Chichaoua,Possible damage,-8.79883,31.56333
Chichaoua,Damage,-8.79689,31.56141
Chichaoua,Damage,-8.79893,31.56325
Chichaoua,Possible damage,-8.79953,31.56209
Chichaoua,Possible damage,-8.81227,31.55833
Chichaoua,Possible damage,-8.80727,31.55913
Chichaoua,Possible damage,-8.81015,31.55709
Chichaoua,Possible damage,-8.81038,31.55603
Chichaoua,Damage,-8.81113,31.55629
Chichaoua,Damage,-8.81192,31.55713
Chichaoua,Damage,-8.81206,31.55697
Chichaoua,Damage,-8.81163,31.55418
Chichaoua,Damage,-8.8087,31.55533
Chichaoua,Possible damage,-8.8089,31.55473
Chichaoua,Possible damage,-8.80739,31.55463
Chichaoua,Damage,-8.76539,31.56247
Chichaoua,Damage,-8.76541,31.56235
Chichaoua,Damage,-8.76558,31.56241
Chichaoua,Damage,-8.76537,31.56177
Chichaoua,Damage,-8.76538,31.5619
Chichaoua,Damage,-8.76549,31.56188
Chichaoua,Possible damage,-8.76413,31.56131
Chichaoua,Possible damage,-8.76396,31.56104
Chichaoua,Possible damage,-8.76389,31.56102
Chichaoua,Possible damage,-8.76393,31.56236
Chichaoua,Possible damage,-8.76764,31.56292
Chichaoua,Possible damage,-8.7678,31.56264
Chichaoua,Damage,-8.76571,31.56225
Chichaoua,Damage,-8.76586,31.56123
Chichaoua,Damage,-8.76575,31.56122
Chichaoua,Damage,-8.76571,31.56131
Chichaoua,Possible damage,-8.76805,31.56256
Chichaoua,Possible damage,-8.76868,31.56181
Chichaoua,Possible damage,-8.76887,31.56235
Chichaoua,Possible damage,-8.76803,31.56148
Chichaoua,Possible damage,-8.77032,31.5621
Chichaoua,Damage,-8.77006,31.56194
Chichaoua,Damage,-8.76997,31.56216
Chichaoua,Damage,-8.77067,31.55966
Chichaoua,Damage,-8.76632,31.56051
Chichaoua,Damage,-8.76618,31.56051
Chichaoua,Damage,-8.76608,31.56073
Chichaoua,Damage,-8.76614,31.56073
Chichaoua,Damage,-8.76608,31.55934
Chichaoua,Damage,-8.76618,31.55942
Chichaoua,Damage,-8.76711,31.55916
Chichaoua,Damage,-8.76367,31.56055
Chichaoua,Damage,-8.76543,31.56052
Chichaoua,Damage,-8.76356,31.56078
Chichaoua,Damage,-8.76395,31.56081
Chichaoua,Possible damage,-8.76588,31.55702
Chichaoua,Possible damage,-8.76513,31.55427
Chichaoua,Damage,-8.76613,31.55305
Chichaoua,Damage,-8.76635,31.55302
Chichaoua,Possible damage,-8.7653,31.55301
Chichaoua,Damage,-8.77703,31.54952
Chichaoua,Damage,-8.77159,31.54952
Chichaoua,Damage,-8.7716,31.5496
Chichaoua,Damage,-8.76819,31.54825
Chichaoua,Damage,-8.76807,31.54783
Chichaoua,Possible damage,-8.76764,31.54995
Chichaoua,Possible damage,-8.76757,31.54996
Chichaoua,Possible damage,-8.76733,31.54961
Chichaoua,Possible damage,-8.76757,31.54968
Chichaoua,Possible damage,-8.76698,31.54989
Chichaoua,Possible damage,-8.7669,31.54969
Chichaoua,Possible damage,-8.76721,31.54977
Chichaoua,Possible damage,-8.76665,31.54951
Chichaoua,Possible damage,-8.76667,31.54957
Chichaoua,Possible damage,-8.76749,31.54936
Chichaoua,Possible damage,-8.76699,31.54871
Chichaoua,Possible damage,-8.7667,31.54889
Chichaoua,Possible damage,-8.76658,31.54889
Chichaoua,Damage,-8.76763,31.54835
Chichaoua,Damage,-8.76777,31.54833
Chichaoua,Damage,-8.76742,31.54827
Chichaoua,Damage,-8.76729,31.54829
Chichaoua,Damage,-8.76737,31.54769
Chichaoua,Damage,-8.76602,31.54779
Chichaoua,Damage,-8.7661,31.54779
Chichaoua,Damage,-8.76623,31.54764
Chichaoua,Damage,-8.76545,31.54993
Chichaoua,Possible damage,-8.76461,31.54918
Chichaoua,Possible damage,-8.76524,31.54891
Chichaoua,Possible damage,-8.76518,31.54877
Chichaoua,Possible damage,-8.76446,31.54749
Chichaoua,Possible damage,-8.76178,31.54967
Chichaoua,Possible damage,-8.76279,31.54816
Chichaoua,Possible damage,-8.76298,31.5481
Chichaoua,Possible damage,-8.76271,31.54825
Chichaoua,Possible damage,-8.763,31.54766
Chichaoua,Possible damage,-8.76332,31.54795
Chichaoua,Possible damage,-8.75918,31.54811
Chichaoua,Possible damage,-8.7703,31.54512
Chichaoua,Damage,-8.76772,31.5459
Chichaoua,Damage,-8.76785,31.54594
Chichaoua,Possible damage,-8.75814,31.54509
Chichaoua,Possible damage,-8.76643,31.54455
Chichaoua,Possible damage,-8.76147,31.54237
Chichaoua,Possible damage,-8.77041,31.54139
Chichaoua,Possible damage,-8.77035,31.54149
Chichaoua,Damage,-8.76952,31.53963
Chichaoua,Possible damage,-8.76896,31.54074
Chichaoua,Possible damage,-8.76938,31.53959
Chichaoua,Possible damage,-8.76763,31.53899
Chichaoua,Possible damage,-8.76865,31.53901
Chichaoua,Possible damage,-8.76848,31.53809
Chichaoua,Possible damage,-8.76887,31.53671
Chichaoua,Possible damage,-8.77583,31.53704
Chichaoua,Possible damage,-8.7774,31.53699
Chichaoua,Possible damage,-8.7777,31.53722
Chichaoua,Possible damage,-8.77338,31.53525
Chichaoua,Possible damage,-8.77323,31.53477
Chichaoua,Possible damage,-8.77355,31.53492
Chichaoua,Possible damage,-8.77367,31.53509
Chichaoua,Possible damage,-8.77447,31.53404
Chichaoua,Possible damage,-8.77441,31.53399
Chichaoua,Possible damage,-8.77267,31.53448
Chichaoua,Possible damage,-8.77356,31.53443
Chichaoua,Possible damage,-8.77358,31.53452
Chichaoua,Possible damage,-8.77168,31.53631
Chichaoua,Possible damage,-8.77092,31.53624
Chichaoua,Possible damage,-8.77136,31.53462
Chichaoua,Possible damage,-8.77193,31.53403
Chichaoua,Possible damage,-8.76963,31.53206
Chichaoua,Possible damage,-8.76972,31.53206
Chichaoua,Possible damage,-8.77138,31.53346
Chichaoua,Possible damage,-8.77125,31.53278
Chichaoua,Possible damage,-8.77221,31.53198
Chichaoua,Possible damage,-8.77322,31.53374
Chichaoua,Possible damage,-8.7733,31.53334
Chichaoua,Damage,-8.77759,31.53324
Chichaoua,Damage,-8.77768,31.53298
Chichaoua,Damage,-8.77751,31.53294
Chichaoua,Possible damage,-8.77168,31.53092
Chichaoua,Possible damage,-8.7696,31.53058
Chichaoua,Possible damage,-8.77005,31.53083
Chichaoua,Possible damage,-8.77264,31.52762
Chichaoua,Possible damage,-8.7683,31.5225
Chichaoua,Possible damage,-8.76844,31.52236
Chichaoua,Possible damage,-8.76995,31.52161
Chichaoua,Possible damage,-8.76826,31.52092
Chichaoua,Possible damage,-8.7671,31.52131
Chichaoua,Possible damage,-8.76723,31.5213
Chichaoua,Possible damage,-8.76846,31.52014
Chichaoua,Possible damage,-8.76906,31.51966
Chichaoua,Possible damage,-8.76909,31.51955
Chichaoua,Possible damage,-8.76816,31.51888
Chichaoua,Possible damage,-8.76668,31.51886
Chichaoua,Possible damage,-8.76618,31.51876
Chichaoua,Possible damage,-8.76623,31.5181
Chichaoua,Possible damage,-8.76558,31.51721
Chichaoua,Possible damage,-8.75405,31.51475
Chichaoua,Possible damage,-8.75605,31.52642
Chichaoua,Possible damage,-8.75502,31.52767
Chichaoua,Damage,-8.74283,31.53758
Chichaoua,Damage,-8.74701,31.54429
Chichaoua,Possible damage,-8.7477,31.54783
Chichaoua,Possible damage,-8.74582,31.54885
Chichaoua,Possible damage,-8.74688,31.54844
Chichaoua,Possible damage,-8.74386,31.55122
Chichaoua,Possible damage,-8.74421,31.5513
Chichaoua,Possible damage,-8.74203,31.5511
Chichaoua,Possible damage,-8.73137,31.55806
Chichaoua,Possible damage,-8.73177,31.5581
Chichaoua,Possible damage,-8.73245,31.55798
Chichaoua,Possible damage,-8.7358,31.5563
Chichaoua,Possible damage,-8.73685,31.55639
Chichaoua,Possible damage,-8.73649,31.55602
Chichaoua,Possible damage,-8.73673,31.555
Chichaoua,Possible damage,-8.73717,31.55416
Chichaoua,Possible damage,-8.73587,31.55433
Chichaoua,Possible damage,-8.73221,31.55426
Chichaoua,Possible damage,-8.73257,31.55446
Chichaoua,Possible damage,-8.72534,31.54759
Chichaoua,Possible damage,-8.72448,31.54694
Chichaoua,Possible damage,-8.72911,31.54535
Chichaoua,Possible damage,-8.72572,31.54507
Chichaoua,Possible damage,-8.72633,31.54449
Chichaoua,Possible damage,-8.70013,31.5768
Chichaoua,Possible damage,-8.70069,31.57634
Chichaoua,Possible damage,-8.70061,31.57612
Chichaoua,Possible damage,-8.70138,31.57444
Chichaoua,Possible damage,-8.69931,31.57327
Chichaoua,Possible damage,-8.69999,31.57201
Chichaoua,Possible damage,-8.70237,31.57285
Chichaoua,Possible damage,-8.70564,31.57251
Chichaoua,Possible damage,-8.7493,31.56916
Chichaoua,Possible damage,-8.74875,31.56926
Chichaoua,Possible damage,-8.81696,31.54385
Chichaoua,Possible damage,-8.81086,31.53763
Chichaoua,Possible damage,-8.80791,31.53633
Chichaoua,Possible damage,-8.80814,31.53518
Chichaoua,Possible damage,-8.77834,31.57665
Chichaoua,Possible damage,-8.7789,31.57577
Chichaoua,Possible damage,-8.77981,31.57614
Chichaoua,Possible damage,-8.82014,31.52019
Chichaoua,Possible damage,-8.78282,31.52893
Chichaoua,Possible damage,-8.80818,31.48302
Chichaoua,Possible damage,-8.8082,31.48329
Chichaoua,Possible damage,-8.80896,31.49796
Chichaoua,Possible damage,-8.80876,31.49808
Chichaoua,Possible damage,-8.80927,31.49924
Chichaoua,Possible damage,-8.80946,31.50209
Chichaoua,Possible damage,-8.76863,31.4718
Chichaoua,Possible damage,-8.7602,31.50612
Chichaoua,Possible damage,-8.78422,31.50356
Chichaoua,Possible damage,-8.78473,31.50372
Chichaoua,Possible damage,-8.78411,31.50289
Chichaoua,Damage,-8.78648,31.50242
Chichaoua,Damage,-8.78637,31.50251
Chichaoua,Damage,-8.7864,31.50265
Chichaoua,Damage,-8.78631,31.50168
Chichaoua,Damage,-8.78628,31.50164
Chichaoua,Damage,-8.7871,31.5019
Chichaoua,Damage,-8.78663,31.50064
Chichaoua,Damage,-8.78713,31.5008
Chichaoua,Damage,-8.78708,31.50016
Chichaoua,Damage,-8.78717,31.49921
Chichaoua,Damage,-8.78155,31.49941
Chichaoua,Possible damage,-8.75957,31.50068
Chichaoua,Possible damage,-8.79358,31.49348
Chichaoua,Possible damage,-8.7929,31.49322
Chichaoua,Possible damage,-8.79098,31.49312
Chichaoua,Possible damage,-8.79208,31.49424
Chichaoua,Possible damage,-8.75784,31.49643
Chichaoua,Possible damage,-8.75756,31.49571
Chichaoua,Possible damage,-8.75734,31.49586
Chichaoua,Possible damage,-8.75779,31.48141
Chichaoua,Possible damage,-8.75861,31.48124
Chichaoua,Possible damage,-8.75813,31.48111
Chichaoua,Possible damage,-8.75989,31.4699
Chichaoua,Possible damage,-8.76005,31.46994
Chichaoua,Possible damage,-8.75973,31.46982
Chichaoua,Possible damage,-8.75961,31.47004
Chichaoua,Possible damage,-8.78319,31.49758
Chichaoua,Possible damage,-8.78308,31.49747
Chichaoua,Possible damage,-8.78266,31.49864
Chichaoua,Possible damage,-8.78017,31.49822
Chichaoua,Possible damage,-8.78014,31.49814
Chichaoua,Possible damage,-8.77854,31.49664
Chichaoua,Possible damage,-8.78117,31.49643
Chichaoua,Possible damage,-8.78407,31.49357
Chichaoua,Possible damage,-8.78459,31.49288
Chichaoua,Possible damage,-8.78394,31.49272
Chichaoua,Possible damage,-8.78189,31.4924
Chichaoua,Possible damage,-8.77115,31.4864
Chichaoua,Possible damage,-8.77209,31.48655
Chichaoua,Possible damage,-8.76887,31.48639
Chichaoua,Possible damage,-8.77043,31.48454
Chichaoua,Possible damage,-8.77035,31.48484
Chichaoua,Possible damage,-8.77031,31.48418
Chichaoua,Possible damage,-8.77287,31.47934
Chichaoua,Possible damage,-8.77194,31.4817
Lalla Aaziza,Damage,-8.67454,31.11414
Lalla Aaziza,Damage,-8.67672,31.11515
Lalla Aaziza,Damage,-8.68017,31.11608
Lalla Aaziza,Possible damage,-8.67815,31.11563
Lalla Aaziza,Possible damage,-8.65619,31.11211
Lalla Aaziza,Damage,-8.65534,31.11321
Lalla Aaziza,Possible damage,-8.65442,31.11371
Lalla Aaziza,Possible damage,-8.65444,31.11363
Lalla Aaziza,Possible damage,-8.65049,31.11404
Lalla Aaziza,Possible damage,-8.65169,31.11418
Lalla Aaziza,Damage,-8.67783,31.11534
Lalla Aaziza,Damage,-8.67464,31.1148
Lalla Aaziza,Damage,-8.67475,31.11419
Lalla Aaziza,Damage,-8.6743,31.11495
Lalla Aaziza,Damage,-8.67856,31.11295
Lalla Aaziza,Possible damage,-8.67794,31.11295
Lalla Aaziza,Damage,-8.68027,31.11604
Lalla Aaziza,Damage,-8.65596,31.11224
Lalla Aaziza,Possible damage,-8.65627,31.1122
Lalla Aaziza,Damage,-8.6562,31.11197
Lalla Aaziza,Possible damage,-8.65524,31.11208
Lalla Aaziza,Possible damage,-8.65531,31.11216
Lalla Aaziza,Possible damage,-8.65546,31.11219
Lalla Aaziza,Possible damage,-8.65527,31.11204
Lalla Aaziza,Damage,-8.6548,31.11284
Lalla Aaziza,Damage,-8.65476,31.11359
Lalla Aaziza,Damage,-8.65485,31.11344
Lalla Aaziza,Damage,-8.65502,31.11319
Lalla Aaziza,Damage,-8.65473,31.11328
Lalla Aaziza,Possible damage,-8.65494,31.11324
Lalla Aaziza,Possible damage,-8.65476,31.11493
Lalla Aaziza,Damage,-8.6525,31.11663
Lalla Aaziza,Damage,-8.65144,31.11404
Lalla Aaziza,Damage,-8.65157,31.11411
Lalla Aaziza,Damage,-8.65152,31.11402
Lalla Aaziza,Damage,-8.64913,31.11315
Lalla Aaziza,Damage,-8.6488,31.11318
Lalla Aaziza,Damage,-8.64822,31.113
Lalla Aaziza,Damage,-8.64815,31.11293
Lalla Aaziza,Damage,-8.64807,31.11298
Lalla Aaziza,Damage,-8.64678,31.11349
Lalla Aaziza,Damage,-8.64674,31.11358
Lalla Aaziza,Damage,-8.64658,31.11361
Lalla Aaziza,Damage,-8.6462,31.11403
Lalla Aaziza,Damage,-8.64605,31.11398
Lalla Aaziza,Damage,-8.64623,31.11382
Lalla Aaziza,Damage,-8.64626,31.11388
Lalla Aaziza,Damage,-8.6461,31.11406
Lalla Aaziza,Possible damage,-8.64616,31.11432
Lalla Aaziza,Possible damage,-8.64618,31.11374
Lalla Aaziza,Damage,-8.64631,31.11363
Lalla Aaziza,Damage,-8.64639,31.11366
Lalla Aaziza,Damage,-8.64647,31.11357
Lalla Aaziza,Possible damage,-8.64633,31.11377
Lalla Aaziza,Damage,-8.64648,31.115
Lalla Aaziza,Damage,-8.64648,31.11491
Lalla Aaziza,Damage,-8.64634,31.11495
Lalla Aaziza,Damage,-8.64595,31.11541
Lalla Aaziza,Possible damage,-8.6463,31.11521
Lalla Aaziza,Possible damage,-8.64585,31.11524
Lalla Aaziza,Damage,-8.64603,31.11479
Lalla Aaziza,Possible damage,-8.64536,31.1151
Lalla Aaziza,Possible damage,-8.64449,31.11504
Lalla Aaziza,Damage,-8.64491,31.11454
Lalla Aaziza,Damage,-8.64431,31.11457
Lalla Aaziza,Damage,-8.64494,31.11409
Lalla Aaziza,Damage,-8.645,31.11406
Lalla Aaziza,Damage,-8.64506,31.11399
Lalla Aaziza,Damage,-8.64497,31.11395
Lalla Aaziza,Damage,-8.64504,31.11417
Lalla Aaziza,Damage,-8.64488,31.11416
Lalla Aaziza,Damage,-8.64481,31.11409
Lalla Aaziza,Damage,-8.64472,31.11414
Lalla Aaziza,Damage,-8.64447,31.11374
Lalla Aaziza,Damage,-8.64377,31.11444
Lalla Aaziza,Damage,-8.64365,31.11593
Lalla Aaziza,Damage,-8.64363,31.11491
Lalla Aaziza,Damage,-8.64374,31.1147
Lalla Aaziza,Damage,-8.64331,31.11474
Lalla Aaziza,Damage,-8.64315,31.11479
Lalla Aaziza,Damage,-8.64327,31.11464
Lalla Aaziza,Damage,-8.64402,31.11481
Lalla Aaziza,Possible damage,-8.64263,31.11509
Lalla Aaziza,Damage,-8.64323,31.11492
Lalla Aaziza,Possible damage,-8.64319,31.11442
Lalla Aaziza,Damage,-8.64221,31.11423
Lalla Aaziza,Damage,-8.63886,31.115
Lalla Aaziza,Damage,-8.63877,31.11499
Lalla Aaziza,Damage,-8.6375,31.11365
Lalla Aaziza,Damage,-8.63771,31.11379
Lalla Aaziza,Possible damage,-8.63772,31.11392
Lalla Aaziza,Damage,-8.63688,31.1139
Lalla Aaziza,Damage,-8.6083,31.10539
Lalla Aaziza,Possible damage,-8.60615,31.10694
Lalla Aaziza,Possible damage,-8.60614,31.10684
Lalla Aaziza,Possible damage,-8.60615,31.10705
Lalla Aaziza,Damage,-8.6057,31.10842
Lalla Aaziza,Damage,-8.60562,31.10847
Lalla Aaziza,Possible damage,-8.60553,31.1084
Lalla Aaziza,Damage,-8.60603,31.10875
Lalla Aaziza,Damage,-8.60525,31.10674
Lalla Aaziza,Damage,-8.60526,31.10429
Lalla Aaziza,Possible damage,-8.60473,31.10357
Lalla Aaziza,Damage,-8.60251,31.10388
Lalla Aaziza,Possible damage,-8.60236,31.10326
Lalla Aaziza,Possible damage,-8.60228,31.10301
Lalla Aaziza,Damage,-8.60125,31.10297
Lalla Aaziza,Damage,-8.59422,31.10999
Lalla Aaziza,Possible damage,-8.59389,31.11011
Lalla Aaziza,Damage,-8.58492,31.11286
Lalla Aaziza,Damage,-8.5852,31.11308
Lalla Aaziza,Damage,-8.58054,31.11546
Lalla Aaziza,Damage,-8.58066,31.11543
Lalla Aaziza,Possible damage,-8.58068,31.11552
Lalla Aaziza,Damage,-8.58054,31.11552
Lalla Aaziza,Possible damage,-8.58023,31.11707
Lalla Aaziza,Damage,-8.5728,31.11482
Lalla Aaziza,Damage,-8.5726,31.1148
Lalla Aaziza,Damage,-8.57159,31.11591
Lalla Aaziza,Damage,-8.57166,31.11596
Lalla Aaziza,Damage,-8.57176,31.11595
Lalla Aaziza,Damage,-8.57161,31.11607
Lalla Aaziza,Damage,-8.56827,31.11592
Lalla Aaziza,Damage,-8.56837,31.11581
Lalla Aaziza,Damage,-8.56758,31.11596
Lalla Aaziza,Damage,-8.56012,31.12218
Lalla Aaziza,Damage,-8.56053,31.1229
Lalla Aaziza,Damage,-8.69982,31.10262
Lalla Aaziza,Possible damage,-8.70119,31.09903
Lalla Aaziza,Possible damage,-8.70486,31.1073
Lalla Aaziza,Possible damage,-8.70697,31.10556
Lalla Aaziza,Possible damage,-8.70708,31.10552
Lalla Aaziza,Possible damage,-8.70738,31.10637
Lalla Aaziza,Possible damage,-8.70729,31.10597
Lalla Aaziza,Damage,-8.70666,31.10621
Lalla Aaziza,Damage,-8.70751,31.10521
Lalla Aaziza,Possible damage,-8.71575,31.10583
Lalla Aaziza,Possible damage,-8.71399,31.11238
Lalla Aaziza,Damage,-8.72365,31.11382
Lalla Aaziza,Possible damage,-8.70077,31.0821
Lalla Aaziza,Possible damage,-8.70097,31.08106
Lalla Aaziza,Possible damage,-8.70085,31.08108
Lalla Aaziza,Possible damage,-8.68954,31.04076
Lalla Aaziza,Possible damage,-8.67539,31.04131
Lalla Aaziza,Possible damage,-8.67451,31.04122
Lalla Aaziza,Possible damage,-8.67504,31.04128
Lalla Aaziza,Possible damage,-8.67535,31.04117
Lalla Aaziza,Damage,-8.65476,31.0601
Lalla Aaziza,Damage,-8.65477,31.06
Lalla Aaziza,Damage,-8.65504,31.05949
Lalla Aaziza,Damage,-8.65506,31.05931
Lalla Aaziza,Damage,-8.65568,31.05842
Lalla Aaziza,Damage,-8.65533,31.0583
Lalla Aaziza,Damage,-8.65532,31.05804
Lalla Aaziza,Damage,-8.65558,31.05797
Lalla Aaziza,Damage,-8.65552,31.05828
Lalla Aaziza,Possible damage,-8.65565,31.05823
Lalla Aaziza,Possible damage,-8.65567,31.05786
Lalla Aaziza,Possible damage,-8.65563,31.05772
Lalla Aaziza,Damage,-8.65556,31.05851
Lalla Aaziza,Damage,-8.65564,31.05847
Lalla Aaziza,Damage,-8.65556,31.05842
Lalla Aaziza,Possible damage,-8.65507,31.05898
Lalla Aaziza,Possible damage,-8.65531,31.05914
Lalla Aaziza,Damage,-8.65547,31.05835
Lalla Aaziza,Possible damage,-8.69117,31.01383
Lalla Aaziza,Possible damage,-8.68855,31.0138
Lalla Aaziza,Damage,-8.56586,31.03962
Lalla Aaziza,Possible damage,-8.56614,31.03899
Lalla Aaziza,Possible damage,-8.67782,31.11273
ADASSIL,Possible damage,-8.5364,31.06128
ADASSIL,Damage,-8.53694,31.06083
ADASSIL,Possible damage,-8.5369,31.0607
ADASSIL,Damage,-8.53756,31.06109
ADASSIL,Possible damage,-8.53668,31.06068
ADASSIL,Possible damage,-8.53763,31.06206
ADASSIL,Possible damage,-8.53632,31.06182
ADASSIL,Possible damage,-8.53426,31.06162
ADASSIL,Damage,-8.53426,31.06209
ADASSIL,Damage,-8.53413,31.06213
ADASSIL,Damage,-8.53441,31.06239
ADASSIL,Possible damage,-8.53417,31.06237
ADASSIL,Possible damage,-8.5342,31.06246
ADASSIL,Possible damage,-8.5348,31.06269
ADASSIL,Damage,-8.53495,31.06349
ADASSIL,Possible damage,-8.53512,31.06204
ADASSIL,Possible damage,-8.53501,31.06185
ADASSIL,Possible damage,-8.53487,31.06344
ADASSIL,Possible damage,-8.53444,31.06365
ADASSIL,Possible damage,-8.53282,31.06518
ADASSIL,Damage,-8.53604,31.06531
ADASSIL,Damage,-8.53588,31.06486
ADASSIL,Damage,-8.53569,31.06503
ADASSIL,Damage,-8.53574,31.06493
ADASSIL,Possible damage,-8.55346,31.05352
ADASSIL,Possible damage,-8.55396,31.05315
ADASSIL,Possible damage,-8.55413,31.05339
ADASSIL,Possible damage,-8.53657,31.06042
ADASSIL,Possible damage,-8.53748,31.0612
ADASSIL,Possible damage,-8.53352,31.06735
ADASSIL,Damage,-8.53152,31.06617
ADASSIL,Possible damage,-8.53171,31.06629
ADASSIL,Possible damage,-8.52594,31.07436
ADASSIL,Possible damage,-8.52581,31.07428
ADASSIL,Possible damage,-8.52637,31.07426
ADASSIL,Possible damage,-8.52625,31.07439
ADASSIL,Damage,-8.5258,31.07569
ADASSIL,Possible damage,-8.52554,31.0758
ADASSIL,Possible damage,-8.52569,31.07576
ADASSIL,Possible damage,-8.52507,31.07579
ADASSIL,Possible damage,-8.52491,31.07512
ADASSIL,Possible damage,-8.52605,31.07572
ADASSIL,Possible damage,-8.50483,31.10841
ADASSIL,Damage,-8.50178,31.10966
ADASSIL,Damage,-8.5018,31.10945
ADASSIL,Damage,-8.50158,31.10942
ADASSIL,Possible damage,-8.50108,31.10883
ADASSIL,Damage,-8.50071,31.11005
ADASSIL,Damage,-8.50086,31.1099
ADASSIL,Possible damage,-8.50032,31.10975
ADASSIL,Possible damage,-8.49972,31.10934
ADASSIL,Damage,-8.49955,31.1103
ADASSIL,Damage,-8.49952,31.11017
ADASSIL,Damage,-8.49998,31.11043
ADASSIL,Damage,-8.50012,31.11032
ADASSIL,Damage,-8.49969,31.11051
ADASSIL,Damage,-8.49978,31.11047
ADASSIL,Damage,-8.49971,31.11042
ADASSIL,Damage,-8.49945,31.11066
ADASSIL,Possible damage,-8.49967,31.1106
ADASSIL,Damage,-8.49969,31.11106
ADASSIL,Possible damage,-8.49974,31.11118
ADASSIL,Damage,-8.49962,31.11082
ADASSIL,Damage,-8.49823,31.11134
ADASSIL,Damage,-8.49836,31.11124
ADASSIL,Damage,-8.49801,31.11094
ADASSIL,Possible damage,-8.49784,31.11097
ADASSIL,Damage,-8.49711,31.11115
ADASSIL,Damage,-8.49701,31.11115
ADASSIL,Damage,-8.49714,31.11152
ADASSIL,Damage,-8.49763,31.11123
ADASSIL,Damage,-8.49782,31.11127
ADASSIL,Damage,-8.4976,31.11148
ADASSIL,Possible damage,-8.49772,31.1115
ADASSIL,Possible damage,-8.49782,31.11149
ADASSIL,Possible damage,-8.49723,31.11108
ADASSIL,Possible damage,-8.49794,31.11077
ADASSIL,Possible damage,-8.49696,31.11133
ADASSIL,Possible damage,-8.49693,31.11152
ADASSIL,Damage,-8.4969,31.11105
ADASSIL,Possible damage,-8.49745,31.11017
ADASSIL,Possible damage,-8.49765,31.11016
ADASSIL,Possible damage,-8.49771,31.11026
ADASSIL,Possible damage,-8.49768,31.11058
ADASSIL,Damage,-8.49844,31.11028
ADASSIL,Damage,-8.49839,31.1103
ADASSIL,Damage,-8.49811,31.11067
ADASSIL,Damage,-8.49788,31.11048
ADASSIL,Possible damage,-8.49809,31.11017
ADASSIL,Possible damage,-8.49866,31.11044
ADASSIL,Possible damage,-8.49868,31.11
ADASSIL,Damage,-8.49742,31.11143
ADASSIL,Damage,-8.49578,31.11194
ADASSIL,Damage,-8.49571,31.11181
ADASSIL,Damage,-8.49554,31.11186
ADASSIL,Damage,-8.49567,31.11168
ADASSIL,Possible damage,-8.49559,31.11198
ADASSIL,Damage,-8.49584,31.11161
ADASSIL,Damage,-8.4959,31.11149
ADASSIL,Damage,-8.49535,31.11205
ADASSIL,Damage,-8.49524,31.11192
ADASSIL,Damage,-8.49522,31.11172
ADASSIL,Damage,-8.49532,31.1118
ADASSIL,Damage,-8.49517,31.11183
ADASSIL,Possible damage,-8.49599,31.11182
ADASSIL,Possible damage,-8.49624,31.11172
ADASSIL,Damage,-8.49487,31.11203
ADASSIL,Damage,-8.49502,31.11191
ADASSIL,Damage,-8.49478,31.11191
ADASSIL,Possible damage,-8.49482,31.1118
ADASSIL,Possible damage,-8.49491,31.11218
ADASSIL,Possible damage,-8.49461,31.11183
ADASSIL,Damage,-8.4955,31.11173
ADASSIL,Possible damage,-8.49531,31.11165
ADASSIL,Possible damage,-8.49541,31.11125
ADASSIL,Possible damage,-8.49574,31.11127
ADASSIL,Damage,-8.49464,31.11151
ADASSIL,Possible damage,-8.49512,31.11133
ADASSIL,Damage,-8.49479,31.11162
ADASSIL,Damage,-8.4953,31.11116
ADASSIL,Damage,-8.4953,31.11124
ADASSIL,Damage,-8.49513,31.11115
ADASSIL,Damage,-8.49495,31.11094
ADASSIL,Damage,-8.4949,31.11103
ADASSIL,Possible damage,-8.49494,31.11067
ADASSIL,Possible damage,-8.49534,31.11078
ADASSIL,Damage,-8.4952,31.1105
ADASSIL,Possible damage,-8.49504,31.1107
ADASSIL,Damage,-8.49203,31.10997
ADASSIL,Damage,-8.49191,31.10987
ADASSIL,Damage,-8.49179,31.10996
ADASSIL,Damage,-8.49197,31.11032
ADASSIL,Possible damage,-8.49281,31.11077
ADASSIL,Possible damage,-8.49348,31.11147
ADASSIL,Possible damage,-8.49406,31.11094
ADASSIL,Possible damage,-8.49434,31.11107
ADASSIL,Possible damage,-8.49426,31.11079
ADASSIL,Possible damage,-8.49409,31.11112
ADASSIL,Possible damage,-8.49423,31.11128
ADASSIL,Damage,-8.49424,31.11099
ADASSIL,Possible damage,-8.49455,31.11075
ADASSIL,Possible damage,-8.49395,31.11102
ADASSIL,Possible damage,-8.49389,31.11098
ADASSIL,Damage,-8.48936,31.11371
ADASSIL,Damage,-8.48918,31.11344
ADASSIL,Damage,-8.48911,31.11365
